# x y T
0.0202992 0.67 0.655318
0.204018 0.51 0.703232
0.204018 0.49 0.703326
0.210822 0.47 0.703698
0.224431 0.45 0.704392
0.34767 0.33 0.777784
0.347377 0.35 0.777628
0.368628 0.29 0.779935
0.368007 0.33 0.779756
0.368317 0.31 0.779923
0.0407116 0.77 0.633414
0.0407367 0.79 0.633499
0.0407869 0.83 0.633415
0.0475662 0.81 0.633606
0.45 0.249978 0.826784
0.49 0.249978 0.827393
0.47 0.253969 0.824665
0.65233 0.33 0.777781
0.652623 0.35 0.777626
0.631372 0.29 0.77991
0.645264 0.31 0.778524
0.53 0.249978 0.827139
0.51 0.253969 0.825034
0.55 0.249978 0.826798
0.0407116 0.61 0.65559
0.0202992 0.65 0.655404
0.0407116 0.63 0.655678
0.0407116 0.67 0.655591
0.224431 0.51 0.704394
0.224431 0.49 0.704487
0.231236 0.47 0.704893
0.244844 0.45 0.705657
0.367697 0.35 0.779555
0.388999 0.29 0.782331
0.388672 0.31 0.782162
0.384949 0.33 0.781426
0.0611626 0.79 0.633847
0.0611249 0.77 0.633762
0.0612378 0.83 0.633763
0.0646024 0.81 0.633915
0.45 0.269933 0.813752
0.47 0.269933 0.814908
0.49 0.269933 0.815674
0.635388 0.33 0.779421
0.632303 0.35 0.779552
0.611001 0.29 0.782279
0.624909 0.31 0.780638
0.51 0.269933 0.815693
0.53 0.265942 0.817354
0.55 0.269933 0.813799
0.0611249 0.61 0.655952
0.0815382 0.61 0.656403
0.0475161 0.65 0.655782
0.0611249 0.63 0.65604
0.0611249 0.67 0.655954
0.244844 0.51 0.705654
0.244844 0.49 0.705749
0.258453 0.47 0.706637
0.265258 0.45 0.707013
0.409371 0.29 0.785326
0.388017 0.35 0.781435
0.409027 0.31 0.784711
0.401891 0.33 0.78305
0.0815884 0.79 0.634284
0.0815382 0.77 0.634198
0.0816385 0.81 0.634285
0.0816887 0.83 0.634201
0.45 0.29 0.798784
0.429742 0.29 0.789843
0.47 0.29 0.802996
0.49 0.29 0.804603
0.51 0.29 0.804597
0.590629 0.29 0.785204
0.618446 0.33 0.781091
0.611983 0.35 0.781423
0.604555 0.31 0.782963
0.53 0.29 0.80311
0.55 0.29 0.798852
0.570258 0.29 0.789604
0.101951 0.61 0.656946
0.0815382 0.63 0.656491
0.101951 0.67 0.656943
0.0815382 0.67 0.656403
0.0985493 0.63 0.656937
0.0747338 0.65 0.656324
